source,post_type,post_id,author,date,title,content,type_slug,rating_data,rating,likes,dislikes,approved,pinned
post,product,29712,11231,2024-03-15 19:30:26,Skin care,Tres bon produits,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Skin care"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,24209,11231,2024-03-15 19:29:17,Skin care,Tres bon produits,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Skin care"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,10290,2024-03-15 10:49:04,Validé,"J&#x27;aime beaucoup le fini, il est vraiment top.
Néanmoins il y a une légère odeur qui me dérange personnellement.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Validé"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26260,11541,2024-03-14 19:22:33,Excellent,"J’ai une préférence pour la crème hydratante, mais tout est parfait !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,17529,11485,2024-03-14 13:11:15,Bonne pigmentation mais s’estompe mal,Bonne pigmentation mais s’estompe mal,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:37:""Bonne pigmentation mais s’estompe mal"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,26260,11524,2024-03-13 18:07:45,Excellent Au bout d&#x27;une semaine,"Excellent 
Au bout d&#x27;une semaine d&#x27;utilisation, j&#x27;ai commencé a voir les effets et mon entourage aussi",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:36:""Excellent Au bout d&#x27;une semaine"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,24209,10187,2024-03-13 13:50:38,Je suis satisfaite,Je suis satisfaite,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""Je suis satisfaite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,26112,,2024-03-13 10:55:55,Bien,Bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:4:""Bien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,6705,2024-03-13 07:13:37,Efficace,"Je suis étonné de l’efficacité. Après 4 ans de traitement à la cortisone et de perte de cheveux due à du psoriasis, en une application, j&#x27;ai retrouvé un cuir chevelu sain. En revanche, pour l’eczéma, je ne suis pas spécialement convaincu, ça m’a accentué les démangeaisons. Livraison rapide",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:8:""Efficace"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,11237,2024-03-12 22:21:58,"Pas comme produit, il est","Pas comme produit, il est très hydratant",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Pas comme produit, il est"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,26260,,2024-03-12 20:54:46,Skin découverte,"Je très content de l’achat skin découverte . Le gel nettoyant et le sérum curcuma sont mes préférés. 
Merci beaucoup pour ces pépites.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""Skin découverte"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1070,11548,2024-03-11 12:31:26,Meilleur gloss,Franchement foncée c’est gloss sont trop bien sa hydrate tellement bien !!,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Meilleur gloss"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26260,11495,2024-03-11 11:10:02,J’adore,Très bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""J’adore"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,5941,,2024-03-11 07:19:38,Excellent,"Très bien le produit ça fait vraiment son effet 
Merci",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,29712,,2024-03-11 03:49:25,Perturbateur endocrinien,Malheureusement il y a des perturbateurs endocriniens dans la compo ... Donc je n&#x27;utiliserai pas cette crème .,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Perturbateur endocrinien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,26260,,2024-03-11 03:48:25,Mitigé,J&#x27;aurais tellement voulu aimer le kit ... Mais malheureusement les produits dont comedogene pour ma part donc j&#x27;ai arrêté d&#x27;utiliser au bout de 3 semaines .,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Mitigé"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",40,1,0,1,0
post,product,2761,11379,2024-03-10 07:20:10,Scalp Psoriasis almost cleared,"My daughter has been suffering from psoriasis on her scalp since she is very young and we’ve tried everything under the sun to clear it, from natural oils to expensive creams. Her hair is long and gets silk pressed but the bad scalp condition has been challenging to managed and to keep a ‘clean hair look’.
I was told about the Yellow Stone by friend who told me it worked on her siblings who suffered from the same condition. 
After just over a month of using the Yellow Stone twice, then one a week, my daughters scape is so much better. She still gets flakes but not as quickly as before and there are a lot less. We’re expecting it to get better still. 
This product has worked when everything apse felt! Magical! Merci :sparkles:",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:30:""Scalp Psoriasis almost cleared"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,29712,11459,2024-03-10 07:00:30,Gel solaire Top,"Top top j’adore ce gel , il ne colle pas et ne fait pas briller le visage du tout en plus la texture est agréable. Je recommande",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""Gel solaire Top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26112,11459,2024-03-10 06:57:33,Baume à lèvres,Très jolie couleur et c’est agréable l’application mais l’hydratation n’est pas top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Baume à lèvres"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,11490,2024-03-08 16:47:53,Sa marche bien,Sa marche bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Sa marche bien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4570,10992,2024-03-07 21:16:35,C&#x27;est excellent le produit:heart:️:heart:️:heart:️:heart:️,C&#x27;est excellent le produit:heart:️:heart:️:heart:️:heart:️,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:63:""C&#x27;est excellent le produit:heart:️:heart:️:heart:️:heart:️"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26260,11484,2024-03-07 20:56:06,Océan indien,"J&#x27;utilise le kit depuis quelques jours seulement et les résultats sont impressionnants. J&#x27;aimerais bien l&#x27;adopter malgré le fait que cellui-ci me soit taxé à la livraison.
Je recommande.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Océan indien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,29712,,2024-03-07 18:06:52,Je suis tellement choquée par,Je suis tellement choquée par l’efficacité et la légèreté de cette crème. Parfaite pour les beaux grasses,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:29:""Je suis tellement choquée par"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,11474,2024-03-07 10:00:23,C’est la 2ème fois que,C’est la 2ème fois que je la commande et toujours aussi satisfaite du résultat et de ma peau après l’application de la crème,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""C’est la 2ème fois que"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,29712,,2024-03-07 08:41:27,Bon produit,"Je le recommande il est super, ne laisse pas de redu ni de trace blanche :+1::skin-tone-4:",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Bon produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,5943,11478,2024-03-07 08:34:59,Tres jolis j’adore et niveau,Tres jolis j’adore et niveau pigmentation il ce vois très bien et tient bien sur la peau,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:28:""Tres jolis j’adore et niveau"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20062,11478,2024-03-07 08:34:38,Très contente illumine bien mon,Très contente illumine bien mon teint ma peau et douce,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:31:""Très contente illumine bien mon"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,24214,11478,2024-03-07 08:34:03,Très très satisfaite des produit,Très très satisfaite des produit vraiment contente . Je compte acheter d’autre produit bientôt . Merci beaucoup,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:32:""Très très satisfaite des produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,29712,11458,2024-03-06 17:08:02,Topissime,"Très bon produit il est super la texture nickel, rien à dire je vous recommande",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Topissime"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,29712,,2024-03-05 20:42:50,Pépite,"J&#x27;ai acheté les 2 crèmes solaires pour les tester et du coup les 2 sont magnifiques mais mon coup de cœur c&#x27;est celui-ci:u1F970: le fini, la texture (qui n&#x27;existe pas sur le marché) il est INCROYABLE.
OH j&#x27;ai oublié le plus important elle n&#x27;a pas menti il ne pique pas les yeux je confirme :relaxed:️c&#x27;est une excellente découverte :heart:️ Foncez",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Pépite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26260,11463,2024-03-05 15:38:08,Trop bien et bien emballé,Trop bien et bien emballé,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Trop bien et bien emballé"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,24214,,2024-03-05 15:29:13,Masque,Très bien très bon produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Masque"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,11455,2024-03-04 22:16:48,Sérum visage,Bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Sérum visage"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,20060,11455,2024-03-04 22:16:25,Crème visage,Très bonne crème.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Crème visage"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,24217,11095,2024-03-04 20:54:30,Indispensable pour peaux noires,Ce produit est révolutionnaire je l&#x27;ai acheté deux fois le petit format ainsi que le grand c&#x27;est une pépite un teint éclatant rayonnant magnifique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:31:""Indispensable pour peaux noires"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,11275,2024-03-04 10:17:11,"Très bon produit, meilleure même.","Très bon produit, meilleure même.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:33:""Très bon produit, meilleure même."";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26260,11275,2024-03-04 10:16:26,"Très bon produit, et de","Très bon produit, et de bonne qualité. Je ne regrette absolument pas mon choix.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Très bon produit, et de"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,29712,11473,2024-03-04 10:11:33,Meilleure potection solaire connue,"Je l&#x27;ai acheté dès sa sortie, je l&#x27;utilise tous les jours et ayant la peau noire et grasse, je peux vous affirmer que j&#x27;ai jamais testé un aussi bon produit. Ce gel solaire est une révolution, il a une texture de sérum, il est frais et super agréable à appliquer avec une très légère odeur à peine perceptible qui s&#x27;estompe rapidement donc parfait pour les peaux sensibles. La seule chose à revoir serait peut-être le packaging car le gel solaire peut être parfois compliqué à faire sortir. La qualité du produit en vaut largement le prix. Encore merci Bysibyllete !!!!",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:34:""Meilleure potection solaire connue"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26260,11450,2024-03-04 07:47:47,Excellent,Les produits sont top vraiment bon boulot j’ai un avant après sublime quel plaisir de faire ma routine maintenant.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26260,11655,2024-03-03 19:55:51,Je retrouve enfin mon vrai visage !,"Oh mon dieu ! Je suis restée des années à croire que j&#x27;avais encore de l&#x27;acné. J&#x27;utilisais des produits pour qui finalement était beaucoup trop agressif pour ma peau. Grâce à la gamme mon visage est plus lumineux, j&#x27;ai moins de tâches et surtout j&#x27;ai beaucoup lus confiance en moi. Merci Sibylle !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:35:""Je retrouve enfin mon vrai visage !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,,2024-03-02 13:01:58,Ne laisse pas de film,"Ne laisse pas de film gras sur la peau s applique facilement, très bonne texture de la crème",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Ne laisse pas de film"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,1085,,2024-03-02 12:59:20,Belle couleur,Belle couleur,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Belle couleur"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,,2024-03-02 10:47:31,Très bonne hydratation !,Très bonne hydratation !,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Très bonne hydratation !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26112,11440,2024-03-02 06:41:09,Lèvres sublimes,L&#x27;effet rose est juste ce qu&#x27;il faut et hydrate archi bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""Lèvres sublimes"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,21956,11440,2024-03-02 06:40:46,Parfait !,J&#x27;aime beaucoup le rendu sur ma peau,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Parfait !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,,2024-02-28 19:46:03,Déçu,Pour commencer j’ai attendu- mois et demi pour avoir ma livraison c’était compliqué et j’ai du payer des frais de douane puis que le colis a été renvoyé par UPS. Je n’ai même pas envie d’utiliser les produits.Je ne pense pas recommander.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:4:""Déçu"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,26112,11415,2024-02-28 19:34:13,:ok_hand::+1:,Tout les produits sont incroyables et efficace.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:"":ok_hand::+1:"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,10104,2024-02-28 17:17:08,je le termine si vite,au top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""je le termine si vite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,26112,10104,2024-02-28 17:16:47,tres joli,ras :),,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""tres joli"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,10104,2024-02-28 17:16:29,très bonne crème,se fond bien a la peau au top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""très bonne crème"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20062,10104,2024-02-28 17:16:02,excellente,j&#x27;en raffole de cette gamme,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""excellente"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,11231,2024-02-27 18:52:18,Produit skin care,Tres bon produit je recommande,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:17:""Produit skin care"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20062,,2024-02-26 05:32:10,Agréable mais un peu sec,Agréable mais un peu sec,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Agréable mais un peu sec"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,21956,11166,2024-02-23 20:31:17,La crème solaire parfaite pour les peaux noires!!!!,"Franchement cette crème solaire est une pépite. Elle laisse ma peau hydratée et surtout NE LAISSE PAS DE FINI BLANC OU GRIS. Elle est vraiment super pour une utilisation quotidienne car il ne faut surtout pas oublier que &lt;&gt; comme le dit si bien Sibylle&lt;3
Je ne regrette pas mon achat et je n&#x27;hésiterais pas à en recommander.
Merci encore à vous d&#x27;avoir conçu une crème enfin adaptée pour les peaux noires.
Big love à toute l&#x27;équipe&lt;3",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:51:""La crème solaire parfaite pour les peaux noires!!!!"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20061,10430,2024-02-23 16:37:23,Je ne peux plus m&#x27;en,"Je ne peux plus m&#x27;en passer 
C&#x27;est mon chouchou",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""Je ne peux plus m&#x27;en"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,20060,10430,2024-02-23 16:36:59,Mon teint shine,Mon teint shine,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:15:""Mon teint shine"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,13426,,2024-02-22 14:11:02,SUper,SUper,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""SUper"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,1070,12094,2024-02-20 08:43:28,Ce produit aussi est parfait,Ce produit aussi est parfait,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:28:""Ce produit aussi est parfait"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
